,Unnamed: 0,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,year,month,day,discount,competitor_price,price_elasticity,order_days,ship_days
2508,2508,2509,CA-2018-163902,2018-03-02,2018-03-08,3,MY-17380,Maribeth Yedwab,1,0,265,3,90045.0,3,TEC-PH-10000675,2,13,1238,196.776,2018,3,2,0.1107304060045792,177.667617075909,1.1075512985347629,1154,1156
2509,2509,2510,CA-2018-163902,2018-03-02,2018-03-08,3,MY-17380,Maribeth Yedwab,1,0,265,3,90045.0,3,TEC-AC-10000580,2,0,997,479.94,2018,3,2,0.2322860579691991,497.6454402838783,0.9644215763862352,1154,1156
2510,2510,2511,CA-2017-136812,2017-11-18,2017-11-23,3,AW-10930,Arthur Wiediger,2,0,343,34,73120.0,0,OFF-ST-10003470,1,14,1556,1117.92,2017,11,18,0.1313304981263662,1139.3566261530054,0.981185323663421,1050,1051
2511,2511,2512,CA-2016-102722,2016-04-18,2016-04-19,0,KW-16570,Kelly Williams,0,0,306,16,71203.0,2,TEC-AC-10003116,2,0,1068,106.5,2016,4,18,0.2644629350821953,104.18804094742936,1.0221902536178524,471,468
2512,2512,2513,CA-2018-155089,2018-12-02,2018-12-06,3,DB-12910,Daniel Byrd,2,0,471,8,33614.0,2,OFF-BI-10002429,1,3,1300,45.66,2018,12,2,0.1084133046832213,41.60585263323729,1.0974417566321908,1429,1429
2513,2513,2514,CA-2017-124506,2017-11-11,2017-11-17,3,BB-11545,Brenda Bowman,1,0,80,11,60623.0,0,TEC-AC-10003280,2,0,303,95.968,2017,11,11,0.2103232754549194,105.53842219459958,0.9093181232428044,1043,1045
2514,2514,2515,CA-2017-124506,2017-11-11,2017-11-17,3,BB-11545,Brenda Bowman,1,0,80,11,60623.0,0,FUR-CH-10004540,0,5,737,47.992,2017,11,11,0.0747737357094324,52.78368145668871,0.9092204006152832,1043,1045
2515,2515,2516,CA-2015-106572,2015-09-05,2015-09-10,3,NP-18700,Nora Preis,0,0,46,33,43402.0,1,OFF-ST-10000585,1,14,543,264.32,2015,9,5,0.1008826317865847,251.94715942341264,1.0491088711017933,245,246
2516,2516,2517,CA-2015-128888,2015-11-15,2015-11-22,3,PB-19105,Peter Bühler,0,0,207,41,77095.0,0,OFF-EN-10003001,1,7,139,604.656,2015,11,15,0.0590604404260533,645.4552863259753,0.9367899106408892,316,319
2517,2517,2518,CA-2018-123134,2018-05-02,2018-05-07,3,DW-13585,Dorothy Wardle,1,0,513,28,7090.0,1,FUR-FU-10003975,0,9,553,129.93,2018,5,2,0.1239871395170953,124.4764043236429,1.0438122847939726,1215,1216
2518,2518,2519,CA-2017-124352,2017-10-15,2017-10-21,3,CD-12790,Cynthia Delaney,2,0,343,34,73120.0,0,OFF-LA-10004559,1,10,197,20.16,2017,10,15,0.2586879596303219,20.57809490948874,0.979682525941896,1016,1018
2519,2519,2520,CA-2017-124352,2017-10-15,2017-10-21,3,CD-12790,Cynthia Delaney,2,0,343,34,73120.0,0,OFF-LA-10003223,1,10,217,29.46,2017,10,15,0.2323314246991584,30.801849383465026,0.9564360773679598,1016,1018
2520,2520,2521,CA-2017-124352,2017-10-15,2017-10-21,3,CD-12790,Cynthia Delaney,2,0,343,34,73120.0,0,OFF-AP-10002651,1,1,869,868.59,2017,10,15,0.0567574225380041,806.7289008240535,1.076681397074974,1016,1018
2521,2521,2522,CA-2017-124352,2017-10-15,2017-10-21,3,CD-12790,Cynthia Delaney,2,0,343,34,73120.0,0,OFF-PA-10003177,1,12,1790,12.96,2017,10,15,0.2386840121669531,13.759487914823048,0.9418955182218838,1016,1018
2522,2522,2523,CA-2017-124352,2017-10-15,2017-10-21,3,CD-12790,Cynthia Delaney,2,0,343,34,73120.0,0,TEC-PH-10003442,2,13,1395,5.5,2017,10,15,0.134058355808653,5.882725851244409,0.9349407297021246,1016,1018
2523,2523,2524,CA-2017-124352,2017-10-15,2017-10-21,3,CD-12790,Cynthia Delaney,2,0,343,34,73120.0,0,OFF-BI-10000977,1,3,898,121.6,2017,10,15,0.1861823209218394,119.81337298072036,1.0149117496221989,1016,1018
2524,2524,2525,CA-2016-124541,2016-04-06,2016-04-10,3,TT-21220,Thomas Thornton,0,0,207,41,77041.0,0,OFF-AR-10004078,1,2,1117,42.048,2016,4,6,0.0519663331511076,40.1802533160804,1.0464841938458391,459,459
2525,2525,2526,CA-2016-124541,2016-04-06,2016-04-10,3,TT-21220,Thomas Thornton,0,0,207,41,77041.0,0,TEC-AC-10002550,2,0,1054,25.488,2016,4,6,0.0521773991923966,26.13857700782218,0.9751104657446544,459,459
2526,2526,2527,CA-2016-124541,2016-04-06,2016-04-10,3,TT-21220,Thomas Thornton,0,0,207,41,77041.0,0,OFF-BI-10004965,1,3,892,6.9,2016,4,6,0.2280392854336898,6.953940867806896,0.9922431224492269,459,459
2527,2527,2528,CA-2016-124541,2016-04-06,2016-04-10,3,TT-21220,Thomas Thornton,0,0,207,41,77041.0,0,OFF-BI-10004209,1,3,662,9.648,2016,4,6,0.264384545933194,9.358644082807446,1.030918572672736,459,459
2528,2528,2529,CA-2016-124541,2016-04-06,2016-04-10,3,TT-21220,Thomas Thornton,0,0,207,41,77041.0,0,OFF-PA-10001526,1,12,1736,7.968,2016,4,6,0.1216265964125279,8.435844973208907,0.9445408284890584,459,459
2529,2529,2530,CA-2015-108707,2015-10-24,2015-10-29,3,DB-12910,Daniel Byrd,2,0,153,8,33311.0,2,OFF-PA-10000788,1,12,1805,10.368,2015,10,24,0.104237728361182,9.560804285056507,1.0844275953023257,294,295
2530,2530,2531,CA-2015-111500,2015-08-17,2015-08-21,3,DJ-13510,Don Jones,1,0,258,2,72209.0,2,OFF-PA-10000595,1,12,1714,114.2,2015,8,17,0.1315049193526382,111.09696329718378,1.0279308867742465,226,226
2531,2531,2532,CA-2015-111500,2015-08-17,2015-08-21,3,DJ-13510,Don Jones,1,0,258,2,72209.0,2,OFF-BI-10000829,1,3,259,17.96,2015,8,17,0.1366394825767249,17.890100423748436,1.0039071651134377,226,226
2532,2532,2533,CA-2015-111500,2015-08-17,2015-08-21,3,DJ-13510,Don Jones,1,0,258,2,72209.0,2,OFF-FA-10002676,1,8,456,12.67,2015,8,17,0.1745110926496936,13.391092750186788,0.9461513138890976,226,226
2533,2533,2534,CA-2015-111500,2015-08-17,2015-08-21,3,DJ-13510,Don Jones,1,0,258,2,72209.0,2,TEC-AC-10000844,2,0,1020,339.96,2015,8,17,0.1636897521692471,372.024560629221,0.913810635042512,226,226
2534,2534,2535,US-2018-117723,2018-08-15,2018-08-18,2,DL-13495,Dionis Lloyd,1,0,372,36,19120.0,1,OFF-ST-10004459,1,14,1555,1801.632,2018,8,15,0.1654016615224504,1906.3265792730776,0.9450804597641396,1320,1319
2535,2535,2536,CA-2016-143238,2016-09-06,2016-09-08,0,LO-17170,Lori Olson,1,0,232,3,92253.0,3,TEC-AC-10003499,2,0,1077,46.32,2016,9,6,0.2339239459029485,47.1024320040567,0.983388713262421,612,610
2536,2536,2537,CA-2016-168746,2016-01-27,2016-01-29,2,SV-20365,Seth Vernon,0,0,86,33,44105.0,1,FUR-CH-10000513,0,5,813,181.986,2016,1,27,0.0640451324768411,188.2887905571063,0.9665259384881189,389,387
2537,2537,2538,CA-2016-168746,2016-01-27,2016-01-29,2,SV-20365,Seth Vernon,0,0,86,33,44105.0,1,TEC-PH-10000895,2,13,1289,431.976,2016,1,27,0.2927810310388407,397.81742821432965,1.0858649454826472,389,387
2538,2538,2539,CA-2016-168746,2016-01-27,2016-01-29,2,SV-20365,Seth Vernon,0,0,86,33,44105.0,1,TEC-PH-10002555,2,13,1168,155.37,2016,1,27,0.0852583945547896,160.64313205828503,0.9671748677287256,389,387
2539,2539,2540,CA-2016-113404,2016-07-16,2016-07-16,1,EM-13810,Eleni McCrary,1,0,436,3,94122.0,3,FUR-CH-10003312,0,5,824,1348.704,2016,7,16,0.0625070971044273,1293.648979026577,1.0425579286699933,560,556
2540,2540,2541,CA-2016-113404,2016-07-16,2016-07-16,1,EM-13810,Eleni McCrary,1,0,436,3,94122.0,3,FUR-CH-10004086,0,5,830,700.152,2016,7,16,0.1533232362154701,698.169432543218,1.0028396652221798,560,556
2541,2541,2542,CA-2017-144792,2017-04-30,2017-05-04,3,KD-16615,Ken Dana,1,0,449,1,85254.0,3,FUR-FU-10002759,0,9,11,111.888,2017,4,30,0.1777949500602582,115.49080920410226,0.9688043643565164,848,848
2542,2542,2543,CA-2015-164385,2015-09-26,2015-10-01,2,NB-18580,Nicole Brennan,1,0,372,36,19134.0,1,OFF-AP-10002191,1,1,299,143.952,2015,9,26,0.0718541674058438,143.35794187702527,1.004143880103164,266,267
2543,2543,2544,US-2017-114174,2017-09-08,2017-09-14,3,AP-10720,Anne Pryor,2,0,272,19,2148.0,1,FUR-BO-10003450,0,4,387,173.94,2017,9,8,0.1960513809616589,167.10490165322872,1.0409030392235608,979,981
2544,2544,2545,US-2017-114174,2017-09-08,2017-09-14,3,AP-10720,Anne Pryor,2,0,272,19,2148.0,1,OFF-LA-10000248,1,10,230,14.76,2017,9,8,0.239400601132581,14.46206048579381,1.0206014567909505,979,981
2545,2545,2546,CA-2018-108070,2018-04-16,2018-04-20,3,JE-15745,Joel Eaton,0,0,438,3,95123.0,3,OFF-ST-10004804,1,14,291,205.92,2018,4,16,0.1717201651133545,225.79420091838892,0.9119809063405828,1199,1199
2546,2546,2547,CA-2018-108070,2018-04-16,2018-04-20,3,JE-15745,Joel Eaton,0,0,438,3,95123.0,3,FUR-BO-10001337,0,4,1187,102.833,2018,4,16,0.2627497072124375,92.60154386607708,1.110489044855666,1199,1199
2547,2547,2548,US-2016-128090,2016-08-16,2016-08-22,3,JM-15865,John Murray,0,0,373,1,85023.0,3,OFF-AR-10002255,1,2,1154,2.304,2016,8,16,0.0860782573565458,2.205522593233701,1.044650373144404,591,593
2548,2548,2549,US-2016-128090,2016-08-16,2016-08-22,3,JM-15865,John Murray,0,0,373,1,85023.0,3,TEC-PH-10002624,2,13,1393,1879.96,2016,8,16,0.2257091649220401,1892.1265868704504,0.9935698874721834,591,593
2549,2549,2550,US-2016-128090,2016-08-16,2016-08-22,3,JM-15865,John Murray,0,0,373,1,85023.0,3,OFF-PA-10001878,1,12,1673,313.024,2016,8,16,0.1976055972864823,319.21414468872905,0.9806081754467204,591,593
2550,2550,2551,US-2016-128090,2016-08-16,2016-08-22,3,JM-15865,John Murray,0,0,373,1,85023.0,3,OFF-LA-10000452,1,10,195,5.04,2016,8,16,0.1273036658544291,4.620672143311983,1.0907504024701162,591,593
2551,2551,2552,CA-2018-101042,2018-11-19,2018-11-23,3,AB-10105,Adrian Barton,0,0,194,15,42420.0,2,FUR-FU-10004665,0,9,25,821.88,2018,11,19,0.1597016885099121,831.6842683650218,0.988211550058178,1416,1416
2552,2552,2553,CA-2018-101042,2018-11-19,2018-11-23,3,AB-10105,Adrian Barton,0,0,194,15,42420.0,2,OFF-BI-10000088,1,3,688,21.96,2018,11,19,0.126267401608388,20.363985321271294,1.0783743777826034,1416,1416
2553,2553,2554,CA-2017-155439,2017-09-14,2017-09-18,3,PN-18775,Parhena Norris,2,0,93,38,29203.0,2,OFF-PA-10000029,1,12,1820,25.92,2017,9,14,0.1477038850055286,27.2915066569141,0.9497460263313592,985,985
2554,2554,2555,CA-2017-118626,2017-08-15,2017-08-20,3,JC-15775,John Castell,0,0,469,8,32303.0,2,TEC-PH-10000369,2,13,792,705.544,2017,8,15,0.05411420659063,734.3672846622717,0.9607508595980998,955,956
2555,2555,2556,CA-2016-111458,2016-09-26,2016-09-30,3,PF-19165,Philip Fox,0,0,327,30,10035.0,1,TEC-AC-10001590,2,0,517,50.0,2016,9,26,0.1169553536863354,47.182288845303546,1.0597196792197785,632,632
2556,2556,2557,US-2017-126844,2017-10-08,2017-10-14,3,BW-11110,Bart Watters,1,0,207,41,77070.0,0,FUR-FU-10004909,0,9,468,51.712,2017,10,8,0.195130675465261,54.14017141228263,0.9551502821483172,1009,1011
2557,2557,2558,US-2016-112508,2016-03-24,2016-03-30,3,BP-11185,Ben Peterman,1,0,102,8,33065.0,2,OFF-AP-10002287,1,1,608,6.992,2016,3,24,0.0583619021781366,6.635717255369368,1.053691670533783,446,448
2558,2558,2559,CA-2016-147788,2016-05-31,2016-06-04,3,TM-21010,Tamara Manning,0,0,349,42,84057.0,3,FUR-BO-10004357,0,4,1188,1406.86,2016,5,31,0.2419201663982008,1278.287042446836,1.1005822270615022,514,514
2559,2559,2560,CA-2016-147788,2016-05-31,2016-06-04,3,TM-21010,Tamara Manning,0,0,349,42,84057.0,3,OFF-LA-10003766,1,10,1434,15.75,2016,5,31,0.1926851869938894,16.7652826448002,0.9394413642578764,514,514
2560,2560,2561,CA-2016-147788,2016-05-31,2016-06-04,3,TM-21010,Tamara Manning,0,0,349,42,84057.0,3,OFF-ST-10000046,1,14,660,323.1,2016,5,31,0.1154463623138407,347.2973416239275,0.930326729508544,514,514
2561,2561,2562,CA-2016-144288,2016-12-25,2016-12-31,3,MB-17305,Maria Bertelson,0,0,321,40,37211.0,2,OFF-LA-10003190,1,10,180,9.216,2016,12,25,0.2641387462926745,9.057615044305953,1.017486386308018,722,724
2562,2562,2563,CA-2016-144288,2016-12-25,2016-12-31,3,MB-17305,Maria Bertelson,0,0,321,40,37211.0,2,OFF-PA-10002787,1,12,1823,10.368,2016,12,25,0.1014772929677628,10.312878513160012,1.005344917693896,722,724
2563,2563,2564,CA-2016-110632,2016-03-17,2016-03-22,2,HR-14830,Harold Ryan,1,0,327,30,10009.0,1,TEC-AC-10000387,2,0,958,15.02,2016,3,17,0.1226388037783168,13.654161881793978,1.1000309012028917,439,440
2564,2564,2565,CA-2016-110632,2016-03-17,2016-03-22,2,HR-14830,Harold Ryan,1,0,327,30,10009.0,1,OFF-ST-10001291,1,14,1543,33.82,2016,3,17,0.1158148563007274,33.371990507863785,1.0134247159165002,439,440
2565,2565,2566,CA-2018-109589,2018-12-21,2018-12-24,0,BD-11635,Brian Derr,0,0,46,15,42104.0,2,TEC-AC-10003116,2,0,1068,71.0,2018,12,21,0.2552798229239886,65.79868768733603,1.0790488761322978,1448,1447
2566,2566,2567,CA-2018-123967,2018-11-01,2018-11-03,2,SF-20200,Sarah Foster,0,0,37,45,98226.0,3,OFF-BI-10001308,1,3,708,25.12,2018,11,1,0.2979884759250363,23.388193767228007,1.0740461726120396,1398,1396
2567,2567,2568,CA-2018-123967,2018-11-01,2018-11-03,2,SF-20200,Sarah Foster,0,0,37,45,98226.0,3,FUR-TA-10003954,0,16,835,2665.62,2018,11,1,0.2607661673201552,2716.3151968049,0.98133677679802,1398,1396
2568,2568,2569,CA-2018-148929,2018-09-07,2018-09-11,3,SP-20620,Stefania Perrino,1,0,327,30,10011.0,1,OFF-ST-10003282,1,14,115,478.08,2018,9,7,0.1622442808293909,438.4783582381392,1.090316069237682,1343,1343
2569,2569,2570,CA-2018-134404,2018-12-27,2018-12-27,1,DR-12880,Dan Reichenbach,1,0,328,33,43055.0,1,TEC-PH-10000576,2,13,37,164.388,2018,12,27,0.2595045127230752,166.0776387679637,0.989826211520719,1454,1450
2570,2570,2571,CA-2018-134404,2018-12-27,2018-12-27,1,DR-12880,Dan Reichenbach,1,0,328,33,43055.0,1,OFF-AR-10004441,1,2,276,13.248,2018,12,27,0.1133801353993923,12.225559351108464,1.0836314003742358,1454,1450
2571,2571,2572,CA-2018-109778,2018-07-16,2018-07-21,3,VM-21685,Valerie Mitchum,2,0,523,11,60098.0,0,OFF-AR-10003759,1,2,473,2.912,2018,7,16,0.2714754307188206,2.713209599843861,1.073267616393359,1290,1291
2572,2572,2573,CA-2017-155845,2017-08-12,2017-08-15,2,CM-12235,Chris McAfee,0,0,67,41,75007.0,0,TEC-AC-10004145,2,0,1019,1399.944,2017,8,12,0.1100048994473352,1456.594642739741,0.9611074755615018,952,951
2573,2573,2574,CA-2018-145128,2018-07-09,2018-07-14,3,SM-20320,Sean Miller,2,0,233,12,47905.0,0,FUR-FU-10000293,0,9,555,526.45,2018,7,9,0.2563606548031482,511.1683492480245,1.0298955339751692,1283,1284
2574,2574,2575,CA-2015-129091,2015-11-22,2015-11-27,3,RA-19885,Ruben Ausman,1,0,94,9,31907.0,2,OFF-EN-10004955,1,7,627,16.23,2015,11,22,0.0955658797873516,15.172226576548438,1.0697177449937738,323,324
2575,2575,2576,CA-2015-129091,2015-11-22,2015-11-27,3,RA-19885,Ruben Ausman,1,0,94,9,31907.0,2,OFF-BI-10001071,1,3,702,319.9,2015,11,22,0.2921046485887679,301.11767189202004,1.0623753763436217,323,324
2576,2576,2577,CA-2015-129091,2015-11-22,2015-11-27,3,RA-19885,Ruben Ausman,1,0,94,9,31907.0,2,OFF-EN-10001990,1,7,1492,11.36,2015,11,22,0.1188910046854051,12.218081958827268,0.92976950377982,323,324
2577,2577,2578,CA-2015-129091,2015-11-22,2015-11-27,3,RA-19885,Ruben Ausman,1,0,94,9,31907.0,2,OFF-AP-10002734,1,1,817,675.12,2015,11,22,0.1983511879491531,632.9782250269124,1.0665769742257656,323,324
2578,2578,2579,US-2015-155502,2015-01-26,2015-01-31,3,SD-20485,Shirley Daniels,2,0,4,44,22304.0,2,FUR-FU-10004587,0,9,729,62.82,2015,1,26,0.2609861299650595,68.8265663782666,0.9127289549030402,23,24
2579,2579,2580,US-2015-155502,2015-01-26,2015-01-31,3,SD-20485,Shirley Daniels,2,0,4,44,22304.0,2,OFF-ST-10004337,1,14,1364,489.92,2015,1,26,0.2509648320699856,482.556947682597,1.0152584111632064,23,24
2580,2580,2581,US-2015-155502,2015-01-26,2015-01-31,3,SD-20485,Shirley Daniels,2,0,4,44,22304.0,2,OFF-PA-10003072,1,12,606,19.44,2015,1,26,0.0949966980629306,20.41245571586257,0.9523596901127936,23,24
2581,2581,2582,US-2015-155502,2015-01-26,2015-01-31,3,SD-20485,Shirley Daniels,2,0,4,44,22304.0,2,OFF-PA-10000380,1,12,1324,16.68,2015,1,26,0.1207621152735958,16.38574820140133,1.0179577883769448,23,24
2582,2582,2583,US-2015-155502,2015-01-26,2015-01-31,3,SD-20485,Shirley Daniels,2,0,4,44,22304.0,2,TEC-PH-10004833,2,13,1037,155.35,2015,1,26,0.2732169664493588,165.3170706226657,0.9397093682756124,23,24
2583,2583,2584,US-2015-155502,2015-01-26,2015-01-31,3,SD-20485,Shirley Daniels,2,0,4,44,22304.0,2,FUR-FU-10001847,0,9,575,12.42,2015,1,26,0.2735716597231813,12.312009344486102,1.008771164193622,23,24
2584,2584,2585,US-2015-155502,2015-01-26,2015-01-31,3,SD-20485,Shirley Daniels,2,0,4,44,22304.0,2,TEC-PH-10002103,2,13,932,187.98,2015,1,26,0.1057195450597961,204.61957077294483,0.9186804531448808,23,24
2585,2585,2586,CA-2016-121041,2016-11-03,2016-11-10,3,CS-12250,Chris Selesnick,1,0,186,41,76117.0,0,OFF-EN-10001137,1,7,1,6.608,2016,11,3,0.1392265317242368,7.124451885038783,0.9275099483620174,670,673
2586,2586,2587,CA-2018-131695,2018-06-30,2018-07-06,3,RA-19285,Ralph Arnett,0,0,327,30,10024.0,1,OFF-ST-10001476,1,14,1503,248.57,2018,6,30,0.1734370329501888,231.75334022057493,1.0725627503941024,1274,1276
2587,2587,2588,CA-2018-131695,2018-06-30,2018-07-06,3,RA-19285,Ralph Arnett,0,0,327,30,10024.0,1,FUR-FU-10002045,0,9,619,22.23,2018,6,30,0.0637728554261011,24.4020002942771,0.9109908913989117,1274,1276
2588,2588,2589,CA-2017-137729,2017-05-05,2017-05-09,3,BF-11005,Barry Franz,2,0,265,3,90004.0,3,OFF-ST-10001505,1,14,1255,5.98,2017,5,5,0.2270543637329391,6.522431903455157,0.916835942255248,853,853
2589,2589,2590,CA-2017-137729,2017-05-05,2017-05-09,3,BF-11005,Barry Franz,2,0,265,3,90004.0,3,TEC-PH-10001433,2,13,443,246.168,2017,5,5,0.1706552715040045,265.8203458022699,0.9260690684042362,853,853
2590,2590,2591,US-2017-115455,2017-09-08,2017-09-14,3,SE-20110,Sanjit Engle,0,0,516,11,60090.0,0,FUR-FU-10004671,0,9,615,14.136,2017,9,8,0.1746840500889977,15.541724625420118,0.909551567840746,979,981
2591,2591,2592,US-2017-115455,2017-09-08,2017-09-14,3,SE-20110,Sanjit Engle,0,0,516,11,60090.0,0,FUR-TA-10003569,0,16,367,601.47,2017,9,8,0.0769851559830544,588.1173610222426,1.0227040381099248,979,981
2592,2592,2593,CA-2018-128300,2018-11-24,2018-11-26,2,RS-19765,Roland Schwarz,1,0,466,38,29483.0,2,TEC-PH-10002807,2,13,1096,79.1,2018,11,24,0.1532271131522877,71.51147452592977,1.1061161935811945,1421,1419
2593,2593,2594,CA-2018-128300,2018-11-24,2018-11-26,2,RS-19765,Roland Schwarz,1,0,466,38,29483.0,2,OFF-BI-10001597,1,3,1637,327.84,2018,11,24,0.182442745894917,358.7730450105458,0.9137810227364306,1421,1419
2594,2594,2595,CA-2018-149048,2018-05-13,2018-05-17,3,BM-11650,Brian Moss,1,0,94,12,47201.0,0,OFF-EN-10003296,1,7,1582,180.96,2018,5,13,0.2237391339008797,178.22035236693674,1.0153722489978172,1226,1226
2595,2595,2596,CA-2018-149048,2018-05-13,2018-05-17,3,BM-11650,Brian Moss,1,0,94,12,47201.0,0,OFF-BI-10004632,1,3,895,914.97,2018,5,13,0.1240513353961761,996.116707993528,0.9185369471846512,1226,1226
2596,2596,2597,CA-2018-149048,2018-05-13,2018-05-17,3,BM-11650,Brian Moss,1,0,94,12,47201.0,0,TEC-PH-10002310,2,13,1269,587.97,2018,5,13,0.2006737286032722,604.3397539469113,0.972912994983366,1226,1226
2597,2597,2598,CA-2018-149048,2018-05-13,2018-05-17,3,BM-11650,Brian Moss,1,0,94,12,47201.0,0,OFF-ST-10000078,1,14,1548,530.34,2018,5,13,0.179518917427404,569.8594528713655,0.9306505267707014,1226,1226
2598,2598,2599,CA-2018-149048,2018-05-13,2018-05-17,3,BM-11650,Brian Moss,1,0,94,12,47201.0,0,OFF-PA-10001752,1,12,794,14.94,2018,5,13,0.0729782433452336,15.12225101438907,0.9879481557199616,1226,1226
2599,2599,2600,CA-2018-108553,2018-04-23,2018-04-29,3,SK-19990,Sally Knutson,0,0,327,30,10024.0,1,OFF-AP-10000026,1,1,1573,121.94,2018,4,23,0.1937488694909489,115.09767329061036,1.059448001977533,1206,1208
2600,2600,2601,CA-2018-108553,2018-04-23,2018-04-29,3,SK-19990,Sally Knutson,0,0,327,30,10024.0,1,OFF-SU-10002573,1,15,84,122.71,2018,4,23,0.0982513974683253,128.2738275426856,0.9566253876627004,1206,1208
2601,2601,2602,CA-2017-165848,2017-06-04,2017-06-04,1,EN-13780,Edward Nazzal,0,0,327,30,10035.0,1,OFF-PA-10000349,1,12,537,14.94,2017,6,4,0.0723849077434478,15.567918104268982,0.959665891093248,883,879
2602,2602,2603,CA-2017-165848,2017-06-04,2017-06-04,1,EN-13780,Edward Nazzal,0,0,327,30,10035.0,1,TEC-MA-10003356,2,11,1234,1349.85,2017,6,4,0.1832806340555772,1239.7490729832982,1.0888090416165892,883,879
2603,2603,2604,CA-2017-165848,2017-06-04,2017-06-04,1,EN-13780,Edward Nazzal,0,0,327,30,10035.0,1,FUR-BO-10000362,0,4,1428,136.784,2017,6,4,0.1784388495063552,148.49434560928782,0.921139451059641,883,879
2604,2604,2605,CA-2017-165848,2017-06-04,2017-06-04,1,EN-13780,Edward Nazzal,0,0,327,30,10035.0,1,FUR-FU-10003878,0,9,989,61.12,2017,6,4,0.1563274524126656,65.20328248627061,0.9373761207937592,883,879
2605,2605,2606,CA-2015-112718,2015-12-16,2015-12-21,3,KN-16450,Kean Nguyen,1,0,216,8,32216.0,2,OFF-BI-10000591,1,3,234,1.167,2015,12,16,0.2154672051753929,1.178604947614606,0.9901536578154596,347,348
2606,2606,2607,CA-2017-154053,2017-03-04,2017-03-10,3,MG-17890,Michael Granlund,2,0,435,3,92024.0,3,OFF-AR-10003727,1,2,315,16.99,2017,3,4,0.0643515569765764,16.915200519175393,1.004422027438564,791,793
2607,2607,2608,CA-2015-127446,2015-11-25,2015-11-30,3,MC-17590,Matt Collister,1,0,16,41,76017.0,0,TEC-AC-10001635,2,0,957,24.672,2015,11,25,0.1685274009602524,22.96291262794771,1.0744281616075215,326,327
2608,2608,2609,CA-2015-127446,2015-11-25,2015-11-30,3,MC-17590,Matt Collister,1,0,16,41,76017.0,0,OFF-LA-10001317,1,10,231,2.52,2015,11,25,0.1053622716448227,2.7481591248543773,0.9169774694664132,326,327
2609,2609,2610,CA-2015-127446,2015-11-25,2015-11-30,3,MC-17590,Matt Collister,1,0,16,41,76017.0,0,FUR-TA-10000577,0,16,366,1218.735,2015,11,25,0.1206430460156495,1250.8320508158463,0.97433944005919,326,327
2610,2610,2611,CA-2015-127446,2015-11-25,2015-11-30,3,MC-17590,Matt Collister,1,0,16,41,76017.0,0,OFF-LA-10000248,1,10,230,5.904,2015,11,25,0.2561575867535431,5.681478853964348,1.039166060766095,326,327
2611,2611,2612,CA-2015-127446,2015-11-25,2015-11-30,3,MC-17590,Matt Collister,1,0,16,41,76017.0,0,OFF-PA-10000955,1,12,1469,15.696,2015,11,25,0.0507021944142959,16.311344453511303,0.9622750622877784,326,327
2612,2612,2613,CA-2015-127446,2015-11-25,2015-11-30,3,MC-17590,Matt Collister,1,0,16,41,76017.0,0,FUR-FU-10000221,0,9,1045,6.096,2015,11,25,0.2545578877329333,5.50629431762863,1.1070966512784113,326,327
2613,2613,2614,CA-2017-137204,2017-04-28,2017-05-05,3,BO-11350,Bill Overfelt,1,0,265,3,90045.0,3,FUR-CH-10002304,0,5,765,41.568,2017,4,28,0.274753852375573,45.49122692190245,0.913758603859208,846,849
2614,2614,2615,CA-2015-147298,2015-04-26,2015-05-03,3,AG-10300,Aleksandra Gannaway,1,0,265,3,90049.0,3,FUR-CH-10004886,0,5,326,230.28,2015,4,26,0.1734545585281781,236.9496159474239,0.9718521765871788,113,116
2615,2615,2616,CA-2015-147298,2015-04-26,2015-05-03,3,AG-10300,Aleksandra Gannaway,1,0,265,3,90049.0,3,OFF-BI-10001525,1,3,73,18.288,2015,4,26,0.2951613018733101,19.42885389917527,0.9412804324384932,113,116
2616,2616,2617,CA-2018-147942,2018-04-01,2018-04-05,3,MS-17365,Maribeth Schnelling,0,0,436,3,94110.0,3,OFF-LA-10003663,1,10,206,5.78,2018,4,1,0.2371247970000443,5.521980199206354,1.0467259554517654,1184,1184
